Stream Size,Batch Size,Time (ms)
0.06000,7,11,0.017580,,0.05000,7,11,0.016520,,0.04000,7,11,0.013201,,0.03000,7,11,0.006764,,0.02000,7,11,0.001982,,
0.06000,7,12,0.016006,,0.05000,7,12,0.015049,,0.04000,7,12,0.012911,,0.03000,7,12,0.006000,,0.02000,7,12,0.002190,,
0.06000,7,13,0.014818,,0.05000,7,13,0.014128,,0.04000,7,13,0.013042,,0.03000,7,13,0.006187,,0.02000,7,13,0.001942,,
0.06000,7,14,0.013629,,0.05000,7,14,0.012785,,0.04000,7,14,0.010789,,0.03000,7,14,0.005530,,0.02000,7,14,0.001841,,
0.06000,7,15,0.012601,,0.05000,7,15,0.011820,,0.04000,7,15,0.010677,,0.03000,7,15,0.005686,,0.02000,7,15,0.001635,,
0.06000,7,16,0.013071,,0.05000,7,16,0.010920,,0.04000,7,16,0.009814,,0.03000,7,16,0.005544,,0.02000,7,16,0.001943,,
0.06000,8,1,0.356784,,0.05000,8,1,0.200949,,0.04000,8,1,0.075494,,0.03000,8,1,0.032191,,0.02000,8,1,0.017964,,
0.06000,8,2,0.141916,,0.05000,8,2,0.105829,,0.04000,8,2,0.045371,,0.03000,8,2,0.019811,,0.02000,8,2,0.008361,,
0.06000,8,3,0.074088,,0.05000,8,3,0.063637,,0.04000,8,3,0.033169,,0.03000,8,3,0.012168,,0.02000,8,3,0.005074,,
0.06000,8,4,0.057024,,0.05000,8,4,0.050332,,0.04000,8,4,0.025875,,0.03000,8,4,0.010421,,0.02000,8,4,0.004048,,
0.06000,8,5,0.039198,,0.05000,8,5,0.035047,,0.04000,8,5,0.021663,,0.03000,8,5,0.009063,,0.02000,8,5,0.003311,,
0.06000,8,6,0.033752,,0.05000,8,6,0.033080,,0.04000,8,6,0.020543,,0.03000,8,6,0.007690,,0.02000,8,6,0.002860,,
0.06000,8,7,0.026042,,0.05000,8,7,0.024638,,0.04000,8,7,0.016355,,0.03000,8,7,0.006550,,0.02000,8,7,0.002343,,
